"location_id","location_type","samplecount"
266821,"Linear plot",2
266822,"Square plot 5 x 5 m, most habitats",2
266823,"Square plot 5 x 5 m, most habitats",2
266824,"Square plot 5 x 5 m, most habitats",2
266826,"Square plot 10 x 10 m, woodlands",4
266848,"Linear plot",1
266874,"Square plot 5 x 5 m, most habitats",2
266875,"Linear plot",2
266941,"Linear plot",2
266982,"Square plot 10 x 10 m, woodlands",1
266984,"Square plot 5 x 5 m, most habitats",1
266987,"Square plot 10 x 10 m, woodlands",1
266996,"Linear plot",1
266997,"Square plot 5 x 5 m, most habitats",1
266999,"Square plot 5 x 5 m, most habitats",1
267001,"Linear plot",1
267002,"Square plot 5 x 5 m, most habitats",1
267009,"Square plot 10 x 10 m, woodlands",1
267010,"Square plot 10 x 10 m, woodlands",1
267039,"Square plot 5 x 5 m, most habitats",1
267040,"Square plot 5 x 5 m, most habitats",1
267041,"Square plot 5 x 5 m, most habitats",1
267047,"Square plot 5 x 5 m, most habitats",1
267048,"Square plot 5 x 5 m, most habitats",1
267050,"Square plot 5 x 5 m, most habitats",1
267051,"Square plot 5 x 5 m, most habitats",1
267063,"Square plot 5 x 5 m, most habitats",4
267081,"Linear plot",4
267084,"Linear plot",4
267092,"Linear plot",1
267095,"Square plot 5 x 5 m, most habitats",1
267161,"Linear plot",2
267164,"Square plot 5 x 5 m, most habitats",2
267166,"Square plot 5 x 5 m, most habitats",2
267167,"Linear plot",2
267168,"Square plot 10 x 10 m, woodlands",2
267170,"Linear plot",2
267171,"Square plot 10 x 10 m, woodlands",2
267172,"Linear plot",2
267223,"Square plot 5 x 5 m, most habitats",2
267224,"Square plot 5 x 5 m, most habitats",2
267225,"Linear plot",2
267226,"Square plot 10 x 10 m, woodlands",2
267228,"Linear plot",2
267229,"Linear plot",2
267230,"Linear plot",2
267231,"Linear plot",2
267232,"Square plot 5 x 5 m, most habitats",2
267233,"Square plot 5 x 5 m, most habitats",2
267234,"Square plot 5 x 5 m, most habitats",2
267337,"Square plot 5 x 5 m, most habitats",4
267338,"Square plot 5 x 5 m, most habitats",4
267340,"Linear plot",4
267357,"Square plot 5 x 5 m, most habitats",2
267432,"Linear plot",1
267456,"Square plot 10 x 10 m, woodlands",2
267457,"Square plot 10 x 10 m, woodlands",1
267458,"Square plot 10 x 10 m, woodlands",2
267502,"Square plot 10 x 10 m, woodlands",1
267810,"Square plot 10 x 10 m, woodlands",1
267851,"Square plot 10 x 10 m, woodlands",2
267853,"Square plot 5 x 5 m, most habitats",1
267855,"Linear plot",1
268105,"Linear plot",2
268129,"Linear plot",2
268221,"Square plot 5 x 5 m, most habitats",3
268547,"Square plot 5 x 5 m, most habitats",3
268548,"Square plot 10 x 10 m, woodlands",3
268549,"Linear plot",3
268551,"Square plot 5 x 5 m, most habitats",3
268553,"Square plot 5 x 5 m, most habitats",3
268626,"Square plot 5 x 5 m, most habitats",3
268627,"Linear plot",3
268909,"Linear plot",2
268917,"Linear plot",2
269047,"Square plot 5 x 5 m, most habitats",2
269148,"Square plot 10 x 10 m, woodlands",1
269149,"Square plot 5 x 5 m, most habitats",2
269201,"Square plot 5 x 5 m, most habitats",1
269254,"Linear plot",1
269256,"Linear plot",2
269265,"Square plot 10 x 10 m, woodlands",2
269428,"Linear plot",2
269429,"Square plot 10 x 10 m, woodlands",4
269430,"Square plot 5 x 5 m, most habitats",4
269431,"Linear plot",4
269432,"Square plot 10 x 10 m, woodlands",4
269497,"Square plot 10 x 10 m, woodlands",3
269501,"Square plot 5 x 5 m, most habitats",1
269612,"Square plot 5 x 5 m, most habitats",2
269822,"Square plot 5 x 5 m, most habitats",2
269823,"Linear plot",2
269825,"Linear plot",1
269827,"Square plot 10 x 10 m, woodlands",1
269828,"Square plot 10 x 10 m, woodlands",1
269829,"Linear plot",3
269830,"Square plot 5 x 5 m, most habitats",4
269837,"Square plot 5 x 5 m, most habitats",3
269850,"Linear plot",4
269864,"Square plot 5 x 5 m, most habitats",4
269977,"Linear plot",3
270079,"Linear plot",3
270080,"Square plot 5 x 5 m, most habitats",3
270082,"Square plot 5 x 5 m, most habitats",3
270083,"Linear plot",3
270088,"Square plot 10 x 10 m, woodlands",3
270164,"Square plot 5 x 5 m, most habitats",2
270331,"Linear plot",3
270333,"Square plot 5 x 5 m, most habitats",2
270336,"Square plot 10 x 10 m, woodlands",2
270414,"Square plot 10 x 10 m, woodlands",1
270415,"Square plot 10 x 10 m, woodlands",1
270416,"Square plot 5 x 5 m, most habitats",1
270459,"Linear plot",2
270460,"Linear plot",2
270463,"Square plot 5 x 5 m, most habitats",2
270464,"Square plot 5 x 5 m, most habitats",2
270465,"Square plot 5 x 5 m, most habitats",2
270487,"Square plot 5 x 5 m, most habitats",4
270514,"Square plot 5 x 5 m, most habitats",4
270561,"Linear plot",4
270567,"Linear plot",4
270607,"Linear plot",2
270608,"Square plot 5 x 5 m, most habitats",2
270609,"Linear plot",2
270610,"Linear plot",2
270611,"Square plot 5 x 5 m, most habitats",2
270612,"Square plot 5 x 5 m, most habitats",2
270635,"Square plot 10 x 10 m, woodlands",3
270636,"Square plot 5 x 5 m, most habitats",2
270637,"Square plot 5 x 5 m, most habitats",3
270638,"Linear plot",2
270652,"Square plot 5 x 5 m, most habitats",4
270653,"Linear plot",4
270655,"Square plot 5 x 5 m, most habitats",4
270657,"Square plot 10 x 10 m, woodlands",4
270658,"Square plot 5 x 5 m, most habitats",4
270660,"Square plot 5 x 5 m, most habitats",4
270690,"Linear plot",1
270691,"Linear plot",1
270855,"Square plot 5 x 5 m, most habitats",4
270859,"Square plot 5 x 5 m, most habitats",4
270865,"Square plot 5 x 5 m, most habitats",4
270872,"Square plot 5 x 5 m, most habitats",2
270873,"Linear plot",2
270875,"Square plot 5 x 5 m, most habitats",2
270876,"Square plot 5 x 5 m, most habitats",2
270877,"Linear plot",2
270904,"Linear plot",4
270905,"Square plot 5 x 5 m, most habitats",4
270906,"Linear plot",4
270908,"Square plot 10 x 10 m, woodlands",4
270909,"Square plot 10 x 10 m, woodlands",5
270935,"Square plot 5 x 5 m, most habitats",1
270954,"Square plot 5 x 5 m, most habitats",1
270973,"Linear plot",1
270975,"Linear plot",1
270980,"Square plot 5 x 5 m, most habitats",4
270982,"Linear plot",4
271049,"Square plot 5 x 5 m, most habitats",1
271053,"Linear plot",1
271078,"Square plot 5 x 5 m, most habitats",2
271079,"Linear plot",2
271110,"Square plot 10 x 10 m, woodlands",4
271111,"Square plot 5 x 5 m, most habitats",4
271112,"Linear plot",4
271117,"Linear plot",4
271118,"Linear plot",4
271125,"Square plot 5 x 5 m, most habitats",4
271128,"Square plot 10 x 10 m, woodlands",4
271159,"Square plot 5 x 5 m, most habitats",3
271168,"Linear plot",3
271175,"Square plot 5 x 5 m, most habitats",1
271176,"Linear plot",2
271177,"Square plot 10 x 10 m, woodlands",2
271178,"Square plot 5 x 5 m, most habitats",2
271262,"Square plot 5 x 5 m, most habitats",1
271265,"Linear plot",1
271268,"Linear plot",1
271270,"Square plot 5 x 5 m, most habitats",1
271405,"Square plot 5 x 5 m, most habitats",2
271411,"Linear plot",3
271459,"Linear plot",2
271487,"Linear plot",2
271489,"Square plot 5 x 5 m, most habitats",2
271503,"Linear plot",4
271504,"Linear plot",4
271505,"Square plot 10 x 10 m, woodlands",4
271506,"Square plot 5 x 5 m, most habitats",4
271507,"Square plot 10 x 10 m, woodlands",4
271600,"Linear plot",3
271601,"Square plot 5 x 5 m, most habitats",3
271602,"Square plot 5 x 5 m, most habitats",3
272210,"Linear plot",3
272211,"Square plot 10 x 10 m, woodlands",5
272214,"Square plot 10 x 10 m, woodlands",2
272216,"Square plot 5 x 5 m, most habitats",1
272217,"Linear plot",3
272258,"Linear plot",4
272259,"Linear plot",4
272302,"Square plot 5 x 5 m, most habitats",4
272406,"Linear plot",2
272407,"Linear plot",2
272408,"Square plot 10 x 10 m, woodlands",2
272409,"Square plot 5 x 5 m, most habitats",2
272410,"Square plot 5 x 5 m, most habitats",2
272931,"Square plot 10 x 10 m, woodlands",2
272932,"Square plot 5 x 5 m, most habitats",2
272934,"Square plot 5 x 5 m, most habitats",2
272937,"Linear plot",2
272938,"Linear plot",2
272968,"Square plot 5 x 5 m, most habitats",2
272969,"Square plot 5 x 5 m, most habitats",2
272970,"Linear plot",2
272971,"Square plot 5 x 5 m, most habitats",2
272972,"Square plot 5 x 5 m, most habitats",2
273189,"Square plot 5 x 5 m, most habitats",2
273190,"Square plot 10 x 10 m, woodlands",2
273208,"Square plot 5 x 5 m, most habitats",1
273210,"Linear plot",1
273211,"Linear plot",1
273212,"Linear plot",1
273213,"Square plot 5 x 5 m, most habitats",1
273214,"Linear plot",1
273238,"Square plot 5 x 5 m, most habitats",4
273250,"Linear plot",4
273258,"Square plot 5 x 5 m, most habitats",4
273259,"Square plot 5 x 5 m, most habitats",4
273260,"Square plot 5 x 5 m, most habitats",4
273345,"Square plot 5 x 5 m, most habitats",5
273346,"Square plot 5 x 5 m, most habitats",5
273418,"Square plot 5 x 5 m, most habitats",4
273419,"Linear plot",4
273423,"Square plot 5 x 5 m, most habitats",2
273424,"Square plot 10 x 10 m, woodlands",3
273425,"Square plot 10 x 10 m, woodlands",2
273541,"Square plot 5 x 5 m, most habitats",4
273975,"Linear plot",4
273979,"Linear plot",4
273988,"Square plot 5 x 5 m, most habitats",3
274146,"Square plot 10 x 10 m, woodlands",2
274147,"Linear plot",1
274149,"Square plot 10 x 10 m, woodlands",2
274451,"Square plot 5 x 5 m, most habitats",2
274452,"Square plot 5 x 5 m, most habitats",1
274453,"Square plot 5 x 5 m, most habitats",2
274454,"Square plot 5 x 5 m, most habitats",2
275079,"Linear plot",2
278211,"Linear plot",3
279167,"Square plot 5 x 5 m, most habitats",2
279168,"Square plot 5 x 5 m, most habitats",2
279169,"Linear plot",2
279170,"Linear plot",2
279171,"Square plot 5 x 5 m, most habitats",2
279505,"Square plot 5 x 5 m, most habitats",2
280166,"Square plot 5 x 5 m, most habitats",2
282009,"Square plot 10 x 10 m, woodlands",2
282010,"Square plot 10 x 10 m, woodlands",2
282013,"Linear plot",2
282015,"Square plot 5 x 5 m, most habitats",2
282053,"Square plot 5 x 5 m, most habitats",2
282054,"Square plot 5 x 5 m, most habitats",2
282055,"Square plot 5 x 5 m, most habitats",2
282056,"Square plot 5 x 5 m, most habitats",2
282457,"Square plot 5 x 5 m, most habitats",2
282459,"Square plot 10 x 10 m, woodlands",2
282461,"Square plot 10 x 10 m, woodlands",2
282467,"Linear plot",2
284737,"Square plot 5 x 5 m, most habitats",1
289986,"Square plot 5 x 5 m, most habitats",2
289987,"Square plot 5 x 5 m, most habitats",2
289989,"Linear plot",2
289990,"Square plot 10 x 10 m, woodlands",2
289991,"Linear plot",2
290495,"Square plot 5 x 5 m, most habitats",1
290501,"Square plot 5 x 5 m, most habitats",1
290513,"Linear plot",1
291109,"Square plot 5 x 5 m, most habitats",1
291110,"Square plot 5 x 5 m, most habitats",2
291111,"Square plot 5 x 5 m, most habitats",2
291113,"Square plot 5 x 5 m, most habitats",2
291116,"Square plot 5 x 5 m, most habitats",1
291117,"Linear plot",1
291118,"Linear plot",2
291746,"Linear plot",1
291747,"Square plot 5 x 5 m, most habitats",1
291748,"Square plot 10 x 10 m, woodlands",1
291749,"Linear plot",1
291750,"Square plot 10 x 10 m, woodlands",1
291789,"Square plot 10 x 10 m, woodlands",1
292254,"Square plot 5 x 5 m, most habitats",1
292262,"Square plot 5 x 5 m, most habitats",1
292263,"Linear plot",1
292266,"Square plot 10 x 10 m, woodlands",1
292267,"Linear plot",2
292272,"Square plot 5 x 5 m, most habitats",2
292386,"Square plot 10 x 10 m, woodlands",1
292556,"Square plot 10 x 10 m, woodlands",1
293059,"Square plot 5 x 5 m, most habitats",2
293065,"Square plot 5 x 5 m, most habitats",2
293066,"Linear plot",2
293068,"Linear plot",2
293233,"Linear plot",2
293234,"Linear plot",2
293235,"Linear plot",2
293364,"Square plot 5 x 5 m, most habitats",1
293366,"Square plot 10 x 10 m, woodlands",1
293367,"Linear plot",1
293369,"Linear plot",1
293370,"Square plot 10 x 10 m, woodlands",1
293404,"Linear plot",1
293405,"Square plot 5 x 5 m, most habitats",1
293408,"Square plot 10 x 10 m, woodlands",1
293409,"Square plot 10 x 10 m, woodlands",1
293410,"Linear plot",1
293453,"Square plot 10 x 10 m, woodlands",2
293759,"Square plot 5 x 5 m, most habitats",2
293762,"Square plot 5 x 5 m, most habitats",1
293763,"Square plot 5 x 5 m, most habitats",2
293764,"Linear plot",2
293765,"Linear plot",2
293827,"Square plot 5 x 5 m, most habitats",2
293828,"Linear plot",2
293829,"Square plot 5 x 5 m, most habitats",2
293835,"Square plot 5 x 5 m, most habitats",2
293841,"Square plot 5 x 5 m, most habitats",2
293842,"Linear plot",2
293898,"Square plot 5 x 5 m, most habitats",2
293927,"Square plot 5 x 5 m, most habitats",2
293928,"Square plot 5 x 5 m, most habitats",2
293929,"Square plot 5 x 5 m, most habitats",2
293930,"Linear plot",2
293931,"Linear plot",2
294119,"Square plot 5 x 5 m, most habitats",2
294120,"Linear plot",2
294121,"Linear plot",2
294122,"Square plot 5 x 5 m, most habitats",2
294125,"Linear plot",2
294126,"Square plot 5 x 5 m, most habitats",2
294230,"Linear plot",2
294255,"Square plot 5 x 5 m, most habitats",2
294439,"Square plot 5 x 5 m, most habitats",1
294442,"Linear plot",1
294535,"Square plot 5 x 5 m, most habitats",1
294874,"Linear plot",1
294875,"Linear plot",1
295267,"Linear plot",1
295268,"Square plot 5 x 5 m, most habitats",1
295269,"Square plot 5 x 5 m, most habitats",1
295270,"Linear plot",1
295271,"Square plot 5 x 5 m, most habitats",1
295937,"Square plot 5 x 5 m, most habitats",1
295938,"Square plot 5 x 5 m, most habitats",1
295942,"Square plot 5 x 5 m, most habitats",1
296184,"Linear plot",1
296664,"Linear plot",2
296665,"Linear plot",2
296666,"Square plot 5 x 5 m, most habitats",2
296667,"Square plot 10 x 10 m, woodlands",2
296668,"Linear plot",2
296809,"Square plot 10 x 10 m, woodlands",1
296810,"Square plot 5 x 5 m, most habitats",1
296811,"Linear plot",1
296813,"Square plot 5 x 5 m, most habitats",1
296814,"Square plot 5 x 5 m, most habitats",1
297009,"Linear plot",1
297328,"Square plot 5 x 5 m, most habitats",1
297333,"Square plot 5 x 5 m, most habitats",1
297336,"Linear plot",1
297339,"Square plot 5 x 5 m, most habitats",2
297344,"Linear plot",1
297815,"Square plot 5 x 5 m, most habitats",2
298491,"Square plot 5 x 5 m, most habitats",2
298684,"Linear plot",2
299314,"Linear plot",1
299359,"Linear plot",1
299477,"Square plot 5 x 5 m, most habitats",2
299490,"Square plot 5 x 5 m, most habitats",2
299491,"Square plot 5 x 5 m, most habitats",2
299492,"Square plot 5 x 5 m, most habitats",2
299530,"Linear plot",2
299532,"Square plot 10 x 10 m, woodlands",2
299533,"Square plot 10 x 10 m, woodlands",2
299534,"Linear plot",2
299620,"Square plot 5 x 5 m, most habitats",1
299621,"Linear plot",1
299623,"Square plot 10 x 10 m, woodlands",1
299625,"Square plot 5 x 5 m, most habitats",1
299626,"Square plot 5 x 5 m, most habitats",1
299627,"Square plot 10 x 10 m, woodlands",1
299686,"Square plot 10 x 10 m, woodlands",1
299687,"Square plot 10 x 10 m, woodlands",1
299762,"Linear plot",2
299763,"Square plot 5 x 5 m, most habitats",2
299765,"Linear plot",2
299766,"Square plot 5 x 5 m, most habitats",2
299767,"Square plot 5 x 5 m, most habitats",2
299770,"Linear plot",1
299772,"Square plot 5 x 5 m, most habitats",1
299773,"Square plot 5 x 5 m, most habitats",1
299779,"Square plot 5 x 5 m, most habitats",1
299873,"Square plot 5 x 5 m, most habitats",1
299874,"Square plot 10 x 10 m, woodlands",1
299875,"Square plot 5 x 5 m, most habitats",1
299876,"Linear plot",1
299877,"Linear plot",1
300232,"Square plot 5 x 5 m, most habitats",1
300380,"Square plot 10 x 10 m, woodlands",2
300399,"Linear plot",1
300400,"Linear plot",1
300655,"Square plot 5 x 5 m, most habitats",1
300661,"Linear plot",1
300700,"Square plot 5 x 5 m, most habitats",1
300701,"Square plot 5 x 5 m, most habitats",1
301007,"Linear plot",2
301008,"Linear plot",2
301009,"Square plot 5 x 5 m, most habitats",2
301010,"Square plot 5 x 5 m, most habitats",2
301013,"Square plot 5 x 5 m, most habitats",2
301167,"Linear plot",1
301272,"Linear plot",2
301302,"Linear plot",2
301308,"Linear plot",1
301360,"Square plot 10 x 10 m, woodlands",1
301375,"Square plot 5 x 5 m, most habitats",2
301427,"Square plot 5 x 5 m, most habitats",2
301496,"Linear plot",2
301525,"Square plot 5 x 5 m, most habitats",2
301556,"Square plot 10 x 10 m, woodlands",2
301574,"Linear plot",2
301604,"Square plot 5 x 5 m, most habitats",2
301685,"Square plot 10 x 10 m, woodlands",1
301686,"Square plot 10 x 10 m, woodlands",1
301687,"Square plot 5 x 5 m, most habitats",1
301707,"Square plot 5 x 5 m, most habitats",2
301723,"Square plot 10 x 10 m, woodlands",1
301865,"Square plot 5 x 5 m, most habitats",2
301866,"Square plot 5 x 5 m, most habitats",2
301868,"Square plot 5 x 5 m, most habitats",2
301871,"Square plot 10 x 10 m, woodlands",2
301873,"Linear plot",2
301898,"Square plot 10 x 10 m, woodlands",2
301899,"Linear plot",2
301900,"Square plot 5 x 5 m, most habitats",2
301901,"Square plot 5 x 5 m, most habitats",2
301902,"Linear plot",2
302032,"Linear plot",1
302033,"Square plot 5 x 5 m, most habitats",1
302035,"Square plot 10 x 10 m, woodlands",1
302036,"Square plot 10 x 10 m, woodlands",1
302037,"Square plot 10 x 10 m, woodlands",1
302038,"Square plot 10 x 10 m, woodlands",1
302050,"Square plot 10 x 10 m, woodlands",1
302425,"Square plot 5 x 5 m, most habitats",1
303536,"Linear plot",1
303537,"Square plot 5 x 5 m, most habitats",1
303538,"Square plot 5 x 5 m, most habitats",1
303550,"Square plot 5 x 5 m, most habitats",1
304259,"Square plot 5 x 5 m, most habitats",2
304260,"Square plot 5 x 5 m, most habitats",2
